train/critic_loss,train/learning_rate,train/actor_loss,time/fps,train/ent_coef_loss,time/time_elapsed,train/ent_coef,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates
inf,0.0003,6.237555302896501e+18,20,-1122.9837646484375,6354,1.999892422632407e+17,397,133392,336.0,-129964.18955514999,133291
inf,0.0003,6.77032201286792e+18,20,-1102.126708984375,6370,2.212826249649193e+17,398,133728,336.0,-129959.80483667998,133627
inf,0.0003,7.594362547176735e+18,20,-1121.760498046875,6386,2.4484972899336192e+17,399,134064,336.0,-129963.67795089998,133963
inf,0.0003,8.365262585003508e+18,20,-1119.06640625,6402,2.7090714095937126e+17,400,134400,336.0,-129955.46946482,134299
inf,0.0003,9.360991310233731e+18,20,-1136.0469970703125,6418,2.9973765868958515e+17,401,134736,336.0,-129959.56884948998,134635
inf,0.0003,1.0362065860998201e+19,20,-1139.3896484375,6436,3.3166417782531686e+17,402,135072,336.0,-129957.32611898001,134971
inf,0.0003,1.140110544875815e+19,20,-1135.1256103515625,6453,3.669899402375332e+17,403,135408,336.0,-129960.81323105,135307
inf,0.0003,1.2632559571378897e+19,20,-1139.6845703125,6470,4.060752077830226e+17,404,135744,336.0,-129962.32673099,135643
inf,0.0003,1.4020180629027553e+19,20,-1146.4954833984375,6487,4.492700031165399e+17,405,136080,336.0,-129958.41745554,135979
inf,0.0003,1.5506872082385338e+19,20,-1148.77099609375,6504,4.9713724183176806e+17,406,136416,336.0,-129956.34447086997,136315
inf,0.0003,1.7142842030423015e+19,20,-1150.469482421875,6521,5.5008346835307725e+17,407,136752,336.0,-129959.56846339999,136651
inf,0.0003,1.899359277885371e+19,20,-1155.011474609375,6537,6.086639360524943e+17,408,137088,336.0,-129966.1344249,136987
inf,0.0003,2.099013217205774e+19,20,-1156.2376708984375,6553,6.735008997918638e+17,409,137424,336.0,-129967.23982469001,137323
inf,0.0003,2.322468724537295e+19,20,-1158.988525390625,6569,7.452586707527926e+17,410,137760,336.0,-129965.5641672,137659
inf,0.0003,2.5681673520987242e+19,20,-1161.0472412109375,6587,8.246083633450844e+17,411,138096,336.0,-129962.63700321998,137995
inf,0.0003,2.850330183283717e+19,20,-1167.751953125,6604,9.124763161151406e+17,412,138432,336.0,-129952.48833278,138331
inf,0.0003,3.150464092220057e+19,20,-1169.2532958984375,6619,1.0096147324553134e+18,413,138768,336.0,-129949.26771194,138667
inf,0.0003,3.4777836460554846e+19,20,-1169.11083984375,6635,1.1170897950471619e+18,414,139104,336.0,-129938.57866687002,139003
inf,0.0003,3.766158498035086e+19,20,-1144.373046875,6651,1.2360058258818335e+18,415,139440,336.0,-129938.52953352,139339
inf,0.0003,4.245843755298875e+19,20,-1171.1033935546875,6668,1.3676902103719608e+18,416,139776,336.0,-129944.46744555002,139675
inf,0.0003,4.713153349485068e+19,20,-1178.1087646484375,6685,1.5133695911772815e+18,417,140112,336.0,-129948.39668273002,140011
inf,0.0003,5.18015727943874e+19,20,-1172.2261962890625,6701,1.6745085177859932e+18,418,140448,336.0,-129944.65468410002,140347
inf,0.0003,5.767628101378061e+19,20,-1183.15478515625,6717,1.852875692090327e+18,419,140784,336.0,-129953.06221613001,140683
inf,0.0003,6.393256814652372e+19,20,-1188.421875,6733,2.050078187773231e+18,420,141120,336.0,-129956.19447537,141019
inf,0.0003,7.0490825152719225e+19,20,-1186.6619873046875,6749,2.2683124167501414e+18,421,141456,336.0,-129948.51697783999,141355
inf,0.0003,7.696344779529703e+19,20,-1172.0213623046875,6767,2.5099214382998487e+18,422,141792,336.0,-129950.78180729,141691
inf,0.0003,8.625927325037573e+19,20,-1191.6812744140625,6784,2.7771173323784847e+18,423,142128,336.0,-129943.15235004999,142027
inf,0.0003,9.534459940333997e+19,20,-1193.07568359375,6800,3.0729802433723105e+18,424,142464,336.0,-129937.11533105999,142363
inf,0.0003,1.0573047189010278e+20,20,-1198.781982421875,6817,3.4003504846937784e+18,425,142800,336.0,-129935.30587243999,142699
inf,0.0003,1.164614502904989e+20,20,-1195.729248046875,6834,3.762136539476263e+18,426,143136,336.0,-129941.92798022,143035
inf,0.0003,1.2961217230865328e+20,20,-1206.22998046875,6850,4.1628920351261983e+18,427,143472,336.0,-129944.32820632,143371
inf,0.0003,1.4369777827758001e+20,20,-1211.75,6865,4.6060911535094497e+18,428,143808,336.0,-129945.6512918,143707
inf,0.0003,1.5816860034432133e+20,20,-1207.6505126953125,6880,5.096300166416171e+18,429,144144,336.0,-129949.06319088997,144043
inf,0.0003,1.7606122574200386e+20,20,-1218.632568359375,6895,5.638530372967858e+18,430,144480,336.0,-129943.48071837999,144379
inf,0.0003,1.9416910912812587e+20,20,-1216.9732666015625,6910,6.239307924431176e+18,431,144816,336.0,-129943.78053062996,144715
inf,0.0003,2.1461221447415575e+20,20,-1218.3492431640625,6927,6.903729606956679e+18,432,145152,336.0,-129933.45966176996,145051
inf,0.0003,2.3733558379089075e+20,20,-1220.4783935546875,6944,7.638730040380752e+18,433,145488,336.0,-129926.24880271997,145387
inf,0.0003,2.616890802508734e+20,20,-1218.508056640625,6961,8.4525945945745e+18,434,145824,336.0,-129928.74815708995,145723
inf,0.0003,2.888408777840111e+20,20,-1217.94091796875,6978,9.353100115281183e+18,435,146160,336.0,-129931.09570786997,146059
inf,0.0003,3.168452982059775e+20,20,-1209.0655517578125,6995,1.0349463258720633e+19,436,146496,336.0,-129936.70592273999,146395
inf,0.0003,3.574919736928565e+20,20,-1238.355712890625,7011,1.1451311348705657e+19,437,146832,336.0,-129933.20980170001,146731
inf,0.0003,3.9359321533395134e+20,20,-1234.3182373046875,7027,1.26713371474673e+19,438,147168,336.0,-129931.35967105,147067
inf,0.0003,4.3621391001687425e+20,20,-1239.3712158203125,7043,1.4020809549678641e+19,439,147504,336.0,-129938.57829791999,147403
inf,0.0003,4.835534623156071e+20,20,-1244.72265625,7061,1.5514116764500754e+19,440,147840,336.0,-129936.94986940999,147739
inf,0.0003,5.3086141904820424e+20,20,-1236.800048828125,7079,1.7165881197071434e+19,441,148176,336.0,-129939.32869168,148075
inf,0.0003,5.916035431005034e+20,20,-1249.446533203125,7094,1.899415792783039e+19,442,148512,336.0,-129939.73366017001,148411
inf,0.0003,6.562977517476805e+20,20,-1255.9910888671875,7110,2.1015154857682665e+19,443,148848,336.0,-129948.76564656,148747
inf,0.0003,7.271199521128254e+20,20,-1260.5855712890625,7124,2.3253936453695046e+19,444,149184,336.0,-129943.74299376,149083
inf,0.0003,8.00964490040401e+20,20,-1257.2481689453125,7140,2.572964961135362e+19,445,149520,336.0,-129939.64488998,149419
inf,0.0003,8.86385812285109e+20,20,-1260.3359375,7156,2.8468722192143614e+19,446,149856,336.0,-129941.35573745,149755
inf,0.0003,9.755568738008123e+20,20,-1255.7122802734375,7172,3.1501065310387044e+19,447,150192,336.0,-129936.88169165,150091
inf,0.0003,1.089593434759135e+21,20,-1271.787841796875,7189,3.485201171398787e+19,448,150528,336.0,-129941.45180114999,150427
inf,0.0003,1.1918537160105814e+21,20,-1258.6429443359375,7206,3.856059406573214e+19,449,150864,336.0,-129944.91909826001,150763
inf,0.0003,1.3262647727893607e+21,20,-1269.355712890625,7222,4.2668360711010255e+19,450,151200,336.0,-129943.56510021999,151099
inf,0.0003,1.455419847328022e+21,20,-1260.5455322265625,7237,4.721425635167804e+19,451,151536,336.0,-129935.87200064,151435
inf,0.0003,1.6220490928910563e+21,20,-1273.552978515625,7253,5.2239292771451535e+19,452,151872,336.0,-129939.69825715,151771
inf,0.0003,1.794068724995588e+21,20,-1275.7677001953125,7269,5.780487989376529e+19,453,152208,336.0,-129940.74328766,152107
inf,0.0003,1.9977275518572812e+21,20,-1287.563232421875,7285,6.396196468940394e+19,454,152544,336.0,-129941.18917749001,152443
inf,0.0003,2.2115239814801853e+21,20,-1291.2113037109375,7302,7.076784490831413e+19,455,152880,336.0,-129935.69471251,152779
inf,0.0003,2.4144647656762895e+21,20,-1275.03125,7319,7.83032862766258e+19,456,153216,336.0,-129938.29912683002,153115
inf,0.0003,2.698547326571193e+21,20,-1292.16357421875,7335,8.664011768995827e+19,457,153552,336.0,-129939.75137401001,153451
inf,0.0003,2.967963352329611e+21,20,-1286.3643798828125,7351,9.58685826646729e+19,458,153888,336.0,-129931.04697781001,153787
inf,0.0003,3.2910631300712156e+21,20,-1292.29248046875,7366,1.0607475976708502e+20,459,154224,336.0,-129934.42998192001,154123
inf,0.0003,3.656797922535183e+21,20,-1301.1407470703125,7383,1.1737062326136734e+20,460,154560,336.0,-129937.80290220998,154459
inf,0.0003,4.044973307517408e+21,20,-1303.51708984375,7399,1.2987234314806415e+20,461,154896,336.0,-129943.85856339001,154795
inf,0.0003,4.4739510236486325e+21,20,-1305.826171875,7416,1.4369910648762637e+20,462,155232,336.0,-129940.45455939001,155131
inf,0.0003,4.949698058960146e+21,20,-1308.5274658203125,7434,1.5899550345715306e+20,463,155568,336.0,-129950.25587910999,155467
inf,0.0003,5.433585632073109e+21,20,-1299.8778076171875,7450,1.759329083369959e+20,464,155904,336.0,-129954.05105864002,155803
inf,0.0003,6.034754820782147e+21,20,-1308.2030029296875,7465,1.946553043738354e+20,465,156240,336.0,-129951.03207775,156139
inf,0.0003,6.706783646028233e+21,20,-1317.4090576171875,7481,2.1538653454290072e+20,466,156576,336.0,-129946.49528885,156475
inf,0.0003,7.469971520181785e+21,20,-1329.845458984375,7496,2.3833204039281856e+20,467,156912,336.0,-129946.18269467998,156811
inf,0.0003,8.177333336304406e+21,20,-1316.9969482421875,7511,2.6371293810998116e+20,468,157248,336.0,-129944.60313123999,157147
inf,0.0003,9.059835638335838e+21,20,-1321.84130859375,7527,2.917711378446853e+20,469,157584,336.0,-129951.29002261,157483
inf,0.0003,1.0014248041517402e+22,20,-1323.1744384765625,7544,3.228392726506588e+20,470,157920,336.0,-129955.54825898,157819
inf,0.0003,1.1142904151331977e+22,20,-1334.2119140625,7560,3.57229181617725e+20,471,158256,336.0,-129947.70289949,158155
inf,0.0003,1.2197989457633827e+22,20,-1321.317626953125,7576,3.9526130641468287e+20,472,158592,336.0,-129949.12887048999,158491
inf,0.0003,1.3642115965946264e+22,20,-1339.90673828125,7592,4.373542003319012e+20,473,158928,336.0,-129948.85405185,158827
inf,0.0003,1.5056721378701287e+22,20,-1339.005859375,7608,4.839278944033765e+20,474,159264,336.0,-129948.67392776001,159163
inf,0.0003,1.670035622460633e+22,20,-1345.494384765625,7624,5.354407354443099e+20,475,159600,336.0,-129952.98128593,159499
inf,0.0003,1.8280944053427907e+22,20,-1332.453125,7639,5.924279833072889e+20,476,159936,336.0,-129951.28110165,159835
inf,0.0003,2.03133014716699e+22,20,-1341.4501953125,7656,6.5555289859056e+20,477,160272,336.0,-129951.00542352999,160171
inf,0.0003,2.2496284031249113e+22,20,-1345.857177734375,7674,7.252323809190037e+20,478,160608,336.0,-129959.54126876997,160507
inf,0.0003,2.5060048191122315e+22,20,-1358.834716796875,7690,8.024314672502727e+20,479,160944,336.0,-129957.53873977998,160843
inf,0.0003,2.771339119938373e+22,20,-1360.854736328125,7706,8.878855109610234e+20,480,161280,336.0,-129949.86814401999,161179
inf,0.0003,3.0496676567693667e+22,20,-1355.5274658203125,7722,9.8238355677972e+20,481,161616,336.0,-129952.00673467999,161515
inf,0.0003,3.380846610767497e+22,20,-1361.2886962890625,7738,1.0869515809964729e+21,482,161952,336.0,-129946.05075766,161851
inf,0.0003,3.733770520026442e+22,20,-1361.2274169921875,7754,1.2027327238604482e+21,483,162288,336.0,-129952.26395861,162187
inf,0.0003,4.144006112243397e+22,20,-1368.6407470703125,7770,1.330846763197745e+21,484,162624,336.0,-129952.5676547,162523
inf,0.0003,4.5961729191509475e+22,20,-1375.2694091796875,7787,1.4723884255615354e+21,485,162960,336.0,-129956.32827479999,162859
inf,0.0003,5.040034637985664e+22,20,-1364.521240234375,7803,1.6291141148064937e+21,486,163296,336.0,-129953.94602692999,163195
inf,0.0003,5.601100735682847e+22,20,-1373.8983154296875,7819,1.8026734150336328e+21,487,163632,336.0,-129953.88329032999,163531
inf,0.0003,6.231488040284368e+22,20,-1385.1331787109375,7834,1.9945708099934712e+21,488,163968,336.0,-129954.55540199,163867
inf,0.0003,6.877352865725272e+22,20,-1384.0958251953125,7850,2.206896110650597e+21,489,164304,336.0,-129953.23755121,164203
inf,0.0003,7.498969860412452e+22,20,-1364.5821533203125,7865,2.4419541748518056e+21,490,164640,336.0,-129956.64128732002,164539
inf,0.0003,8.388402864500435e+22,20,-1384.0164794921875,7881,2.7019351593908825e+21,491,164976,336.0,-129954.42580027,164875
inf,0.0003,9.25232567885914e+22,20,-1381.942138671875,7897,2.9897771000747335e+21,492,165312,336.0,-129959.94980747001,165211
inf,0.0003,1.0239667839566084e+23,20,-1385.1483154296875,7914,3.3080056718693834e+21,493,165648,336.0,-129950.75627237,165547
inf,0.0003,1.1397129873317246e+23,20,-1397.13525390625,7930,3.660120453160276e+21,494,165984,336.0,-129948.10268587,165883
inf,0.0003,1.2570956186674421e+23,20,-1395.3359375,7945,4.0492207649159717e+21,495,166320,336.0,-129944.58642021,166219
inf,0.0003,1.3883629377263355e+23,20,-1395.25732421875,7961,4.4804891244076676e+21,496,166656,336.0,-129949.49289627,166555
inf,0.0003,1.538487639072962e+23,20,-1400.339111328125,7976,4.957765694742627e+21,497,166992,336.0,-129952.91822828999,166891
inf,0.0003,1.696853837665684e+23,20,-1398.1640625,7991,5.485799803202889e+21,498,167328,336.0,-129948.46191209002,167227
inf,0.0003,1.9024703623968964e+23,20,-1421.546630859375,8008,6.070119336856074e+21,499,167664,336.0,-129949.56542747,167563
inf,0.0003,2.0847692298414205e+23,20,-1409.205078125,8026,6.716626825963805e+21,500,168000,336.0,-129954.15973894,167899
inf,0.0003,2.3214631140172807e+23,20,-1422.0540771484375,8043,7.431594095957147e+21,501,168336,336.0,-129950.43236397,168235
inf,0.0003,2.5715959196251996e+23,20,-1426.62158203125,8059,8.223420360141149e+21,502,168672,336.0,-129945.72209962999,168571
inf,0.0003,2.8338190887927572e+23,20,-1422.9869384765625,8075,9.099337273617458e+21,503,169008,336.0,-129943.11154813999,168907
inf,0.0003,3.1108985522670996e+23,20,-1413.3389892578125,8091,1.0068783255305138e+22,504,169344,336.0,-129945.12423854001,169243
inf,0.0003,3.469908581026477e+23,20,-1428.750732421875,8106,1.1141343654061093e+22,505,169680,336.0,-129951.10257763999,169579
inf,0.0003,3.833996868725677e+23,20,-1429.480712890625,8121,1.2326840820672617e+22,506,170016,336.0,-129953.74731348999,169915
inf,0.0003,4.193317465715357e+23,20,-1414.217041015625,8139,1.3637855560698771e+22,507,170352,336.0,-129949.87805324,170251
inf,0.0003,4.6976309122762755e+23,20,-1436.635009765625,8156,1.508956950848342e+22,508,170688,336.0,-129947.90070116997,170587
inf,0.0003,5.141189719000055e+23,20,-1422.066650390625,8173,1.669689746009251e+22,509,171024,336.0,-129949.17379971998,170923
inf,0.0003,5.733239771485614e+23,20,-1437.2764892578125,8190,1.847459095610549e+22,510,171360,336.0,-129955.54838831998,171259
inf,0.0003,6.361497323823351e+23,20,-1444.6641845703125,8206,2.044069479432933e+22,511,171696,336.0,-129959.62015026002,171595
inf,0.0003,7.058262552828738e+23,20,-1451.993896484375,8222,2.261620813392655e+22,512,172032,336.0,-129961.69671179,171931
inf,0.0003,7.751811130836271e+23,20,-1442.9853515625,8238,2.502288223519744e+22,513,172368,336.0,-129963.98855456,172267
inf,0.0003,8.579358731292676e+23,20,-1446.159423828125,8254,2.7688297142260022e+22,514,172704,336.0,-129967.34253443,172603
inf,0.0003,9.463538556631309e+23,20,-1444.029052734375,8271,3.0636578638318117e+22,515,173040,336.0,-129962.79859372001,172939
inf,0.0003,1.0580394514846233e+24,20,-1463.48486328125,8287,3.3900348547272584e+22,516,173376,336.0,-129960.86554478001,173275
inf,0.0003,1.1647471645947875e+24,20,-1458.0830078125,8303,3.7510240353788797e+22,517,173712,336.0,-129953.40472561002,173611
inf,0.0003,1.2961430344014445e+24,20,-1470.1236572265625,8319,4.150563803660811e+22,518,174048,336.0,-129955.26666648002,173947
inf,0.0003,1.4300767726701173e+24,20,-1468.361083984375,8336,4.5924682580974725e+22,519,174384,336.0,-129949.00654608,174283
inf,0.0003,1.5781940395188397e+24,20,-1466.911376953125,8353,5.081537560351697e+22,520,174720,336.0,-129943.70084336,174619
inf,0.0003,1.7533491891480376e+24,20,-1476.3289794921875,8370,5.622775659969456e+22,521,175056,336.0,-129947.20422842,174955
inf,0.0003,1.9377416899873337e+24,20,-1477.265625,8386,6.221377008760958e+22,522,175392,336.0,-129942.18400526,175291
inf,0.0003,2.1301132723296376e+24,20,-1469.4423828125,8402,6.883862368626674e+22,523,175728,336.0,-129943.40080121001,175627
inf,0.0003,2.3630985322843507e+24,20,-1476.5980224609375,8417,7.616573258201903e+22,524,176064,336.0,-129942.76247335001,175963
inf,0.0003,2.6354154211383503e+24,20,-1492.487060546875,8433,8.427113104737535e+22,525,176400,336.0,-129943.46078322001,176299
inf,0.0003,2.9169876756009575e+24,20,-1495.8248291015625,8449,9.324796703342861e+22,526,176736,336.0,-129938.13695144001,176635
inf,0.0003,3.2042516153014326e+24,20,-1486.70556640625,8465,1.0317672887271917e+23,527,177072,336.0,-129935.17921480002,176971
inf,0.0003,3.552978953334003e+24,20,-1493.0238037109375,8482,1.1416484543075833e+23,528,177408,336.0,-129933.51762216,177307
inf,0.0003,3.9093527550155027e+24,20,-1486.7120361328125,8499,1.2631450338309113e+23,529,177744,336.0,-129923.35549047001,177643
inf,0.0003,4.3528110413955995e+24,20,-1499.9063720703125,8515,1.3976462076382343e+23,530,178080,336.0,-129921.23014293,177979
inf,0.0003,4.82464503184708e+24,20,-1505.584228515625,8531,1.546516296200668e+23,531,178416,336.0,-129918.45844609,178315
inf,0.0003,5.333432174133843e+24,20,-1506.878173828125,8547,1.7112042876623224e+23,532,178752,336.0,-129924.97198949,178651
inf,0.0003,5.898849091344638e+24,20,-1508.9664306640625,8563,1.8934802768207394e+23,533,179088,336.0,-129928.21338028999,178987
inf,0.0003,6.518165088895802e+24,20,-1509.4658203125,8579,2.0952201029927114e+23,534,179424,336.0,-129923.55317861999,179323
inf,0.0003,7.264394685674089e+24,20,-1524.32763671875,8594,2.3184453419789723e+23,535,179760,336.0,-129920.47752697999,179659
inf,0.0003,7.933996507570185e+24,20,-1505.3031005859375,8611,2.5654041907135055e+23,536,180096,336.0,-129916.76001010001,179995
inf,0.0003,8.771339761475294e+24,20,-1506.75634765625,8628,2.838484818006713e+23,537,180432,336.0,-129923.31769558002,180331
inf,0.0003,9.695598308848199e+24,20,-1507.82275390625,8645,3.1408856803139535e+23,538,180768,336.0,-129923.67236544,180667
inf,0.0003,1.0836328821465333e+25,20,-1527.7425537109375,8661,3.4749064957489474e+23,539,181104,336.0,-129917.73702528,181003
inf,0.0003,1.1974050208955443e+25,20,-1528.447265625,8677,3.844610592039493e+23,540,181440,336.0,-129914.99950037,181339
inf,0.0003,1.32034542203349e+25,20,-1525.38623046875,8694,4.2541837948232545e+23,541,181776,336.0,-129915.44594742003,181675
inf,0.0003,1.4740910787294773e+25,20,-1543.5447998046875,8711,4.706922739027466e+23,542,182112,336.0,-129912.96202276001,182011
inf,0.0003,1.6262985075540181e+25,20,-1541.32763671875,8727,5.208419454237442e+23,543,182448,336.0,-129908.82728587,182347
inf,0.0003,1.7974283758650693e+25,20,-1542.368408203125,8744,5.7626003587523084e+23,544,182784,336.0,-129906.77597386,182683
inf,0.0003,1.994416544142195e+25,20,-1550.070068359375,8761,6.376062325306238e+23,545,183120,336.0,-129904.21592706001,183019
inf,0.0003,2.193034943426835e+25,20,-1542.3447265625,8776,7.054508352179362e+23,546,183456,336.0,-129905.97369267001,183355
inf,0.0003,2.419192486939116e+25,20,-1540.0638427734375,8792,7.805383069699709e+23,547,183792,336.0,-129907.84260220999,183691
inf,0.0003,2.694539657029749e+25,20,-1554.13916015625,8808,8.636937792960563e+23,548,184128,336.0,-129909.55264616,184027
inf,0.0003,2.9816680708073576e+25,20,-1557.03662109375,8823,9.557046255262447e+23,549,184464,336.0,-129911.41981649,184363
inf,0.0003,3.320447137407052e+25,20,-1571.0390625,8839,1.0574610451772808e+24,550,184800,336.0,-129914.44918392,184699
inf,0.0003,3.6345543755610625e+25,20,-1555.126708984375,8856,1.1701277051415996e+24,551,185136,336.0,-129918.69920264003,185035
inf,0.0003,4.021325183295822e+25,20,-1557.8370361328125,8873,1.294743964155604e+24,552,185472,336.0,-129917.57848863,185371
inf,0.0003,4.4550505639801035e+25,20,-1562.8101806640625,8890,1.4326206939700323e+24,553,185808,336.0,-129917.10996388999,185707
inf,0.0003,4.943101144792857e+25,20,-1570.67431640625,8906,1.5849683180495333e+24,554,186144,336.0,-129916.37911379998,186043
inf,0.0003,5.446378590501255e+25,20,-1566.1961669921875,8921,1.753724176867411e+24,555,186480,336.0,-129914.27589515998,186379
inf,0.0003,6.064229224820064e+25,20,-1580.0799560546875,8937,1.9403295664196118e+24,556,186816,336.0,-129907.41692428,186715
inf,0.0003,6.69435939550014e+25,20,-1578.84912109375,8953,2.1469626436587143e+24,557,187152,336.0,-129907.92867026999,187051
inf,0.0003,7.377470459834317e+25,20,-1574.687255859375,8970,2.3755646401681003e+24,558,187488,336.0,-129915.26452745,187387
inf,0.0003,8.178811318622917e+25,20,-1580.8555908203125,8987,2.6285875317576924e+24,559,187824,336.0,-129912.23529525001,187723
inf,0.0003,9.002798783942209e+25,20,-1574.590576171875,9004,2.9085269611394e+24,560,188160,336.0,-129912.53216272002,188059
inf,0.0003,1.003399852544148e+26,20,-1590.0716552734375,9022,3.2183653921304534e+24,561,188496,336.0,-129905.06574249003,188395
inf,0.0003,1.1099573774522108e+26,20,-1592.61474609375,9038,3.560761749950852e+24,562,188832,336.0,-129909.48505682,188731
inf,0.0003,1.2281235306395794e+26,20,-1595.378662109375,9054,3.940036031478357e+24,563,189168,336.0,-129903.39481808999,189067
inf,0.0003,1.3585797348323367e+26,20,-1597.864501953125,9070,4.359459363251915e+24,564,189504,336.0,-129904.40074427999,189403
inf,0.0003,1.4944713644001329e+26,20,-1590.313232421875,9085,4.823843463171002e+24,565,189840,336.0,-129909.77777388999,189739
inf,0.0003,1.6379605622158474e+26,20,-1576.3974609375,9102,5.337674925270796e+24,566,190176,336.0,-129916.77020969999,190075
inf,0.0003,1.8282582808848796e+26,20,-1594.4676513671875,9120,5.9062848585886e+24,567,190512,336.0,-129917.32834294999,190411
inf,0.0003,2.0391027209729724e+26,20,-1611.3936767578125,9136,6.53534246639294e+24,568,190848,336.0,-129916.7532853,190747
inf,0.0003,2.253280856650066e+26,20,-1611.9071044921875,9152,7.231260874553192e+24,569,191184,336.0,-129911.57854041999,191083
inf,0.0003,2.4922757660644025e+26,20,-1614.218994140625,9168,8.000643440986993e+24,570,191520,336.0,-129910.45933476002,191419
inf,0.0003,2.7314302398149766e+26,20,-1600.0965576171875,9184,8.852324426723393e+24,571,191856,336.0,-129911.20229722,191755
inf,0.0003,3.0480536599775013e+26,20,-1618.0792236328125,9200,9.794818733534664e+24,572,192192,336.0,-129910.26475656,192091
inf,0.0003,3.375703621410086e+26,20,-1622.5748291015625,9217,1.0837739997386972e+25,573,192528,336.0,-129904.62633398,192427
inf,0.0003,3.738291347183395e+26,20,-1626.941162109375,9235,1.1991709507641506e+25,574,192864,336.0,-129902.85141090002,192763
inf,0.0003,4.1452379584307534e+26,20,-1633.592529296875,9251,1.326915806396094e+25,575,193200,336.0,-129899.61354702,193099
inf,0.0003,4.549316838844413e+26,20,-1621.68310546875,9267,1.4682409244308012e+25,576,193536,336.0,-129906.08318927999,193435
inf,0.0003,5.074650595273143e+26,20,-1639.0335693359375,9284,1.6246738105697262e+25,577,193872,336.0,-129898.84780538999,193771
inf,0.0003,5.579738312211214e+26,20,-1630.4957275390625,9302,1.7976572307837338e+25,578,194208,336.0,-129898.78747342002,194107
inf,0.0003,6.1578921066857225e+26,20,-1628.706298828125,9318,1.989013031634404e+25,579,194544,336.0,-129902.56838553,194443
inf,0.0003,6.832728607264476e+26,20,-1636.52099609375,9335,2.200914700742221e+25,580,194880,336.0,-129904.08462988,194779
inf,0.0003,7.559078747473708e+26,20,-1638.9874267578125,9353,2.4353820412911064e+25,581,195216,336.0,-129897.07462087,195115
inf,0.0003,8.429183626379596e+26,20,-1656.00048828125,9369,2.6946941485113664e+25,582,195552,336.0,-129902.58023875002,195451
inf,0.0003,9.247639097618622e+26,20,-1643.24072265625,9385,2.9817305591529073e+25,583,195888,336.0,-129897.81905313002,195787
inf,0.0003,1.0347584504724827e+27,20,-1666.5863037109375,9402,3.299253903725068e+25,584,196224,336.0,-129902.62098223,196123
inf,0.0003,1.1417700788794081e+27,20,-1664.2470703125,9417,3.6507573038025063e+25,585,196560,336.0,-129895.63770586,196459
inf,0.0003,1.2543293073120846e+27,20,-1653.925048828125,9434,4.039540420731407e+25,586,196896,336.0,-129892.09347179001,196795
inf,0.0003,1.3829863452151007e+27,20,-1650.240234375,9450,4.4697775221113495e+25,587,197232,336.0,-129890.15419463001,197131
inf,0.0003,1.5450213645669447e+27,20,-1670.69140625,9467,4.945856627188868e+25,588,197568,336.0,-129890.51264485,197467
inf,0.0003,1.7096482252481212e+27,20,-1673.62744140625,9484,5.4726223121263196e+25,589,197904,336.0,-129890.37921621,197803
inf,0.0003,1.8736098225510234e+27,20,-1658.7559814453125,9500,6.055353573908999e+25,590,198240,336.0,-129889.72247911998,198139
inf,0.0003,2.0987833245006923e+27,20,-1684.428955078125,9516,6.699904486768697e+25,591,198576,336.0,-129895.42334837999,198475
inf,0.0003,2.3034824162680695e+27,20,-1672.1826171875,9532,7.413402872615496e+25,592,198912,336.0,-129885.58744954997,198811
inf,0.0003,2.5463637595108314e+27,20,-1673.2171630859375,9548,8.20307247642866e+25,593,199248,336.0,-129889.14831895001,199147
inf,0.0003,2.837396712596174e+27,20,-1689.10546875,9564,9.07678682974745e+25,594,199584,336.0,-129893.56569825001,199483
inf,0.0003,3.135243745368392e+27,20,-1689.39111328125,9581,1.0043408209593479e+26,595,199920,336.0,-129890.36295524001,199819
